GEOIDFQ,cat4_mom_slosh_hightide_maximum,emergency_shelters_count,FEMA_SFHA_intersect,igtn_prob_test_maximum,n10_landslide_susc_maximum,slrxa_3pt2ft_acres,slrxa_3pt2ft_intersect,slrxa_3pt2ft_pct,staterf_inann_mean
1500000US150030080081,,3,0,0.879999995232,14.0,,0,,29.4505596161
1500000US150030080082,,1,0,0.899999976158,51.0,,0,,27.8215667725
1500000US150030080091,,5,0,0.819999992847,0.0,,0,,28.2404301961
1500000US150030080092,,5,1,0.879999995232,70.0,,0,,28.3668826177
1500000US150030080101,,4,0,0.910000026226,6.0,,0,,30.8220324516
1500000US150030080102,,4,0,0.759999990463,24.0,,0,,32.4652828217
1500000US150030080111,,4,1,0.889999985695,81.0,,0,,32.9324664336
1500000US150030080121,,5,0,0.839999973774,49.0,,0,,32.9571726663
1500000US150030080122,,5,0,0.699999988079,58.0,,0,,32.5354791369
1500000US150030080131,,2,0,0.699999988079,19.0,,0,,36.5832850138
1500000US150030080132,,3,0,0.699999988079,74.0,,0,,37.5251674652
1500000US150030083021,,4,0,0.879999995232,0.0,,0,,21.4041047096
1500000US150030083022,,1,0,0.910000026226,0.0,0.838693963984,1,0.487174,21.5571714548
1500000US150030084051,,1,0,0.910000026226,1.0,1.03173289551,1,0.670334,21.6762305173
1500000US150030084052,,1,0,0.829999983311,0.0,,0,,21.6266946793
1500000US150030084053,,1,0,0.889999985695,0.0,,0,,21.6466270447
1500000US150030084071,,3,0,0.879999995232,0.0,,0,,21.5427319209
1500000US150030084081,,1,0,0.850000023842,0.0,,0,,21.5301521846
1500000US150030084101,,1,0,0.879999995232,0.0,,0,,21.5695700645
1500000US150030084102,,1,0,0.889999985695,0.0,7.98045630848,1,1.99046,21.4393543667
1500000US150030084111,,1,1,0.879999995232,0.0,1.0384154679,1,0.460252,21.4621098836
1500000US150030084112,,1,0,0.870000004768,0.0,,0,,21.5649261475
1500000US150030084113,,1,0,0.870000004768,0.0,0.346879348329,1,0.611583,21.5616550446
1500000US150030084131,,5,0,0.839999973774,0.0,,0,,21.5628124237
1500000US150030084132,,5,0,0.879999995232,0.0,,0,,21.5443897247
1500000US150030084141,,2,0,0.930000007153,0.0,40.8309135239,1,9.6776,21.6286111559
1500000US150030084151,,1,0,0.850000023842,3.0,,0,,21.6213946342
1500000US150030084152,,1,0,0.889999985695,0.0,,0,,21.6724029541
1500000US150030084161,,1,0,0.870000004768,0.0,,0,,21.5502891541
1500000US150030084162,,1,0,0.810000002384,0.0,,0,,21.5331401825
1500000US150030084171,,1,0,0.790000021458,0.0,,0,,21.537530899
1500000US150030084172,,1,0,0.870000004768,0.0,,0,,21.6021270752
1500000US150030084173,,1,0,0.699999988079,0.0,,0,,21.5854167938
1500000US150030086091,,1,0,0.879999995232,54.0,,0,,22.904895119
1500000US150030086231,,1,0,0.949999988079,64.0,,0,,23.3246577581
1500000US150030086232,,1,0,0.930000007153,7.0,,0,,22.5721056938
1500000US150030086233,,1,1,0.72000002861,0.0,,0,,21.9674276624
1500000US150030086234,,1,0,0.980000019073,81.0,,0,,23.3704671097
1500000US150030086241,,1,0,0.899999976158,38.0,,0,,21.7994981493
1500000US150030086251,,1,0,0.870000004768,0.0,,0,,21.6008669535
1500000US150030086252,,1,0,0.899999976158,0.0,,0,,21.672168541
1500000US150030086261,,1,1,0.879999995232,0.0,,0,,21.625062541
1500000US150030086262,,1,1,0.850000023842,0.0,,0,,21.588657803
1500000US150030086271,,3,0,0.980000019073,81.0,,0,,34.6262743412
1500000US150030086272,,1,0,0.980000019073,81.0,,0,,26.0581993421
1500000US150030086273,,1,0,0.97000002861,81.0,,0,,32.4244528876
1500000US150030086274,,1,1,0.899999976158,0.0,,0,,22.0671799567
1500000US150030086281,,2,0,0.910000026226,33.0,,0,,22.2379973729
1500000US150030086282,,1,0,0.709999978542,0.0,,0,,22.2513430913
1500000US150030086291,,1,0,0.819999992847,0.0,,0,,21.8035607338
1500000US150030086301,,1,0,0.949999988079,81.0,,0,,28.8326127189
1500000US150030086302,,1,0,0.949999988079,81.0,,0,,32.8151676178
1500000US150030086311,,1,0,0.97000002861,81.0,,0,,31.0294809341
1500000US150030086312,,1,0,0.959999978542,81.0,,0,,38.2967060833
1500000US150030086321,,1,0,0.949999988079,53.0,,0,,23.285262789
1500000US150030086322,,1,0,0.77999997139,46.0,,0,,25.0433487892
1500000US150030086323,,1,0,0.949999988079,81.0,,0,,26.1519855499
1500000US150030086324,,1,0,0.949999988079,81.0,,0,,23.5668939863
1500000US150030086331,,2,0,0.980000019073,81.0,,0,,25.8350712776
1500000US150030086341,,1,0,0.949999988079,72.0,,0,,29.6771860123
1500000US150030086342,,1,0,0.930000007153,78.0,,0,,28.1567521095
1500000US150030086343,,1,0,0.97000002861,74.0,,0,,29.7487055461
1500000US150030087061,,1,0,0.959999978542,0.0,,0,,22.4774847031
1500000US150030087072,,2,0,0.819999992847,26.0,,0,,24.3859853745
1500000US150030087073,,2,0,0.829999983311,8.0,,0,,25.0811314583
1500000US150030088011,,1,0,0.819999992847,3.0,,0,,24.127895991
1500000US150030088012,,1,0,0.889999985695,31.0,,0,,24.6041437785
1500000US150030088023,,3,0,0.939999997616,20.0,,0,,23.9388515472
1500000US150030089061,,3,0,0.910000026226,72.0,,0,,34.8887268066
1500000US150030089062,,3,0,0.930000007153,8.0,,0,,33.9726638794
1500000US150030089063,,2,0,0.930000007153,3.0,,0,,35.1042499542
1500000US150030089091,,1,0,0.959999978542,0.0,,0,,31.21941185
1500000US150030089092,,1,0,0.930000007153,22.0,,0,,32.671446991
1500000US150030089093,,2,0,0.939999997616,6.0,,0,,32.3580799103
1500000US150030089121,,1,0,0.889999985695,29.0,,0,,25.0036582947
1500000US150030089122,,1,0,0.839999973774,3.0,,0,,24.5545406342
1500000US150030089131,,2,0,0.920000016689,44.0,,0,,23.7082916896
1500000US150030089132,,2,0,0.910000026226,10.0,,0,,23.619977951
1500000US150030089133,,3,0,0.939999997616,2.0,,0,,23.9986624718
1500000US150030089171,,3,0,0.920000016689,4.0,,0,,41.913974762
1500000US150030089172,,3,0,0.889999985695,3.0,,0,,36.8189790514
1500000US150030089173,,1,0,0.899999976158,81.0,,0,,42.7002721514
1500000US150030089174,,3,0,0.730000019073,55.0,,0,,39.5939817429
1500000US150030089175,,1,0,0.870000004768,4.0,,0,,38.6254606247
1500000US150030089181,,2,0,0.949999988079,80.0,,0,,31.3791036606
1500000US150030089182,,2,0,0.939999997616,81.0,,0,,36.2766518593
1500000US150030089183,,2,0,0.939999997616,14.0,,0,,32.8232040405
1500000US150030089184,,3,0,0.850000023842,48.0,,0,,34.7430000305
1500000US150030089185,,4,0,0.930000007153,5.0,,0,,34.7720470428
1500000US150030089211,,1,0,0.920000016689,3.0,,0,,27.0806074142
1500000US150030089212,,1,1,0.910000026226,78.0,,0,,26.888331604
1500000US150030089261,,1,0,0.870000004768,81.0,,0,,49.1669178009
1500000US150030089281,,2,0,0.879999995232,64.0,,0,,59.3592652215
1500000US150030089282,,1,0,0.860000014305,81.0,,0,,62.7992038727
1500000US150030089291,,1,0,0.769999980927,54.0,,0,,45.0454807281
1500000US150030089292,,2,0,0.930000007153,52.0,,0,,49.3610833486
1500000US150030089293,,3,0,0.889999985695,47.0,,0,,54.0608825684
1500000US150030089294,,3,0,0.910000026226,59.0,,0,,51.4709091187
1500000US150030089295,,3,0,0.910000026226,0.0,,0,,50.4497032166
1500000US150030089301,,3,0,0.930000007153,81.0,,0,,47.1164554596
1500000US150030089302,,3,0,0.939999997616,52.0,,0,,50.0661076137
1500000US150030089311,,2,1,0.930000007153,81.0,,0,,48.1723404604
1500000US150030089312,,1,0,0.620000004768,81.0,,0,,75.0438073476
1500000US150030089313,,2,0,0.850000023842,81.0,,0,,74.5757819812
1500000US150030089321,,1,0,0.939999997616,0.0,,0,,31.6001067162
1500000US150030089322,,1,0,0.930000007153,13.0,,0,,32.954744339
1500000US150030089331,,2,0,0.97000002861,81.0,,0,,29.2734507591
1500000US150030089332,,1,0,0.939999997616,0.0,,0,,30.5282850266
1500000US150030089341,,1,0,0.990000009537,15.0,,0,,25.7849619124
1500000US150030089342,,1,0,0.949999988079,0.0,,0,,26.4812226295
1500000US150030089343,,1,0,0.980000019073,81.0,,0,,31.4813740959
1500000US150030089351,,1,0,0.980000019073,42.0,,0,,25.2190499306
1500000US150030089352,,1,0,0.959999978542,64.0,,0,,25.1573238373
1500000US150030089361,,2,0,0.959999978542,71.0,,0,,24.7438836779
1500000US150030089362,,2,0,0.949999988079,60.0,,0,,24.2401536306
1500000US150030089371,,1,0,0.959999978542,4.0,,0,,23.1665805817
1500000US150030089381,,3,0,0.839999973774,0.0,,0,,23.3040161133
1500000US150030089382,,3,0,0.959999978542,0.0,,0,,23.3165574074
1500000US150030089391,,1,0,0.949999988079,70.0,,0,,39.8461583455
1500000US150030089392,,1,1,0.759999990463,81.0,,0,,38.3392562866
1500000US150030089393,,1,1,0.639999985695,80.0,,0,,40.5211212158
1500000US150030089401,,1,0,0.939999997616,61.0,,0,,40.1304802895
1500000US150030089402,,2,0,0.949999988079,52.0,,0,,42.4090576172
1500000US150030089411,,3,0,0.930000007153,8.0,,0,,37.2967508489
1500000US150030089421,,4,0,0.949999988079,59.0,,0,,40.1904511452
1500000US150030089422,,3,0,0.930000007153,73.0,,0,,37.1890538534
1500000US150030089431,,1,0,0.910000026226,81.0,,0,,50.9522268507
1500000US150030089441,,1,0,0.879999995232,78.0,,0,,44.0305455526
1500000US150030089442,,1,0,0.910000026226,77.0,,0,,45.3367506663
1500000US150030089443,,1,0,0.910000026226,63.0,,0,,46.5536880493
1500000US150030089451,,2,0,0.939999997616,81.0,,0,,34.7129712186
1500000US150030089461,,1,0,0.939999997616,0.0,,0,,28.8845500946
1500000US150030089462,,1,0,0.949999988079,80.0,,0,,28.7384380341
1500000US150030089463,,1,0,0.949999988079,0.0,,0,,29.5465183258
1500000US150030089471,,1,0,0.930000007153,0.0,,0,,28.6682254791
1500000US150030089481,,1,0,0.939999997616,0.0,,0,,28.0737751007
1500000US150030089482,,1,0,0.930000007153,0.0,,0,,27.7018623352
1500000US150030089483,,1,0,0.949999988079,0.0,,0,,28.6698945363
1500000US150030089491,,1,0,0.949999988079,45.0,,0,,25.7665578402
1500000US150030089501,,3,0,0.97000002861,51.0,,0,,25.0384676797
1500000US150030089511,,1,0,0.959999978542,3.0,,0,,24.8628457387
1500000US150030089512,,1,0,0.939999997616,7.0,,0,,24.507692337
1500000US150030089521,,1,0,0.959999978542,81.0,,0,,27.1135781439
1500000US150030089522,,1,0,0.949999988079,44.0,,0,,25.6400297165
1500000US150030089523,,1,1,0.980000019073,81.0,,0,,24.8649783887
1500000US150030090001,,1,0,0.899999976158,81.0,,0,,36.6507812008
1500000US150030090002,,3,0,0.930000007153,81.0,,0,,38.1185621286
1500000US150030091001,,1,0,0.920000016689,70.0,,0,,44.1519992663
1500000US150030091002,,4,0,0.920000016689,81.0,,0,,52.1975001976
1500000US150030091003,,1,0,0.870000004768,31.0,,0,,48.2633609772
1500000US150030092011,,3,0,0.800000011921,69.0,,0,,59.489516449
1500000US150030092012,,1,0,0.52999997139,71.0,,0,,69.2138722738
1500000US150030092013,,1,0,0.550000011921,81.0,,0,,77.731628418
1500000US150030092021,,3,0,0.839999973774,81.0,,0,,60.4890806025
1500000US150030092022,,3,0,0.800000011921,31.0,,0,,59.2113712311
1500000US150030092031,,3,0,0.839999973774,78.0,,0,,51.7758317835
1500000US150030093011,,3,0,0.870000004768,73.0,,0,,45.5716972351
1500000US150030093021,,2,0,0.879999995232,56.0,,0,,47.305519104
1500000US150030093022,,2,0,0.860000014305,16.0,,0,,44.640666008
1500000US150030093023,,2,0,0.889999985695,78.0,,0,,47.9018259048
1500000US150030094011,,3,0,0.930000007153,57.0,,0,,39.8371865749
1500000US150030094021,,2,0,0.889999985695,5.0,,0,,42.5775527954
1500000US150030094022,,2,0,0.899999976158,61.0,,0,,43.0191192627
1500000US150030094023,,3,0,0.77999997139,27.0,,0,,41.1457901001
1500000US150030095071,,1,0,0.910000026226,81.0,,0,,38.5179518064
1500000US150030095072,,1,0,0.930000007153,0.0,,0,,38.4439201355
1500000US150030095081,,1,0,0.920000016689,15.0,,0,,38.7387771606
1500000US150030095091,,1,0,0.920000016689,0.0,,0,,38.488615036
1500000US150030095092,,1,0,0.889999985695,14.0,,0,,38.3258652687
1500000US150030095101,,1,0,0.910000026226,0.0,,0,,38.9921674728
1500000US150030095102,,1,0,0.730000019073,0.0,,0,,39.5955924988
1500000US150030095111,,1,0,0.889999985695,24.0,,0,,38.528842926
1500000US150030095112,,1,0,0.910000026226,45.0,,0,,38.1094596169
1500000US150030095121,,3,0,0.910000026226,35.0,,0,,38.3987590245
1500000US150030095122,,2,0,0.949999988079,67.0,,0,,37.9048632453
1500000US150030095123,,1,0,0.930000007153,13.0,,0,,38.1783924103
1500000US150030096092,,1,0,0.930000007153,1.0,,0,,22.7057600021
1500000US150030096093,,1,0,0.949999988079,81.0,,0,,23.3022998361
1500000US150030097041,,1,0,0.990000009537,81.0,,0,,25.9583816221
1500000US150030097051,,2,0,0.889999985695,42.0,,0,,21.9453749657
1500000US150030097053,,2,1,0.920000016689,41.0,,0,,21.7582565943
1500000US150030097061,,1,0,0.949999988079,81.0,,0,,31.5552135573
1500000US150030097062,,2,0,0.959999978542,81.0,,0,,23.186762068
1500000US150030097063,,1,0,0.959999978542,80.0,,0,,26.7666606903
1500000US150030098041,,1,0,0.910000026226,0.0,,0,,25.6957187653
1500000US150030098043,,1,1,0.930000007153,27.0,,0,,25.7084884644
1500000US150030100002,,1,1,0.920000016689,81.0,,0,,38.2335180214
1500000US150030100003,,1,0,0.879999995232,70.0,,0,,53.6066218785
1500000US150030103051,,1,1,0.330000013113,81.0,,0,,81.216753006
1500000US150030103081,,2,0,0.310000002384,81.0,,0,,70.7349980672
1500000US150030103082,,2,0,0.310000002384,51.0,,0,,73.3578391075
1500000US150030103083,,1,0,0.330000013113,81.0,,0,,86.8034533797
1500000US150030103091,,2,0,0.340000003576,81.0,,0,,80.2650088384
1500000US150030103092,,1,1,0.330000013113,59.0,,0,,71.988904086
1500000US150030103093,,1,0,0.360000014305,81.0,,0,,92.8553771973
1500000US150030103102,,1,0,0.310000002384,72.0,,0,,63.4882392883
1500000US150030105031,,2,0,0.310000002384,61.0,,0,,73.018423814
1500000US150030105032,,3,1,0.289999991655,74.0,0.0328522662054,1,0.0208169,60.263862186
1500000US150030105052,,2,1,0.370000004768,35.0,,0,,58.5931539536
1500000US150030105071,,3,0,0.330000013113,32.0,,0,,59.498120202
1500000US150030105072,,3,1,0.289999991655,44.0,,0,,62.6889629364
1500000US150030105073,,1,0,0.310000002384,35.0,,0,,70.0322921753
1500000US150030105074,,1,0,0.280000001192,79.0,,0,,80.6156781514
1500000US150030105091,,2,1,0.310000002384,34.0,,0,,54.0784937541
1500000US150030105092,,2,1,0.280000001192,29.0,,0,,52.6732177734
1500000US150030106012,,4,0,0.310000002384,0.0,0.122071888657,1,0.132289,59.287472407
1500000US150030106013,,3,0,0.25,8.0,0.0205013719334,1,0.0405596,61.4582767487
1500000US150030106021,,3,0,0.319999992847,63.0,,0,,68.0054168701
1500000US150030106022,,1,0,0.310000002384,78.0,,0,,72.2181542136
1500000US150030106023,,4,1,0.330000013113,48.0,,0,,61.4468692144
1500000US150030107011,,1,0,0.40000000596,81.0,,0,,48.3964958191
1500000US150030107021,,1,0,0.40000000596,81.0,,0,,57.8340792163
1500000US150030107022,,3,1,0.340000003576,21.0,,0,,57.7243942261
1500000US150030107023,,3,0,0.310000002384,35.0,,0,,55.069038868
1500000US150030111032,,3,0,0.850000023842,81.0,,0,,42.5604468898
1500000US150030111065,,1,0,0.870000004768,73.0,,0,,35.8222473145
1500000US150030113001,,1,1,0.920000016689,81.0,,0,,54.8323519603
1500000US150030115001,,2,0,0.850000023842,0.0,,0,,21.6397290911
1500000US150030115002,,2,0,0.910000026226,0.0,,0,,21.7771412532
1500000US150030115003,,2,0,0.860000014305,30.0,,0,,21.4960222244
1500000US150030115004,,2,0,0.860000014305,38.0,,0,,21.5491373399
1500000US150030115005,,2,0,0.899999976158,62.0,,0,,22.2112802124
1500000US150030116001,,4,0,0.709999978542,81.0,,0,,91.1060598506
1500000US150030116002,,4,0,0.800000011921,81.0,,0,,43.9568532308
1500000US150039806001,,1,0,0.879999995232,81.0,,0,,44.2747665006
1500000US150039807001,,3,0,0.870000004768,81.0,,0,,61.9055240516
1500000US150039808001,,1,0,0.300000011921,75.0,,0,,79.9946875572
1500000US150039812001,,1,0,,,,0,,
1500000US150039821001,,3,0,,0.0,,0,,33.905418396
1500000US150070402041,,1,1,0.519999980927,81.0,,0,,63.9851336104
1500000US150070402042,,1,1,0.479999989271,81.0,,0,,73.9632034302
1500000US150070403011,,2,0,0.680000007153,62.0,,0,,43.436580658
1500000US150070404011,,1,1,0.689999997616,81.0,,0,,47.7621944427
1500000US150070404022,,2,0,0.709999978542,48.0,,0,,58.5940825939
1500000US150070405001,,2,1,0.670000016689,80.0,,0,,50.2121291161
1500000US150070406041,,1,1,0.77999997139,81.0,,0,,67.1709550605
1500000US150070407011,,1,1,0.670000016689,81.0,,0,,75.4463971939
1500000US150070407012,,1,1,0.800000011921,81.0,,0,,64.6223776681
1500000US150070407021,,1,1,0.889999985695,81.0,,0,,56.0960568159
1500000US150070407022,,1,1,0.829999983311,81.0,,0,,53.5235069275
1500000US150070412001,,1,0,,81.0,,0,,
1500000US150090302031,,1,0,0.610000014305,81.0,,0,,76.6926925383
1500000US150090302032,,1,1,0.670000016689,81.0,0.277651377204,1,0.0188758,58.8536640868
1500000US150090302041,,1,0,0.730000019073,81.0,,0,,61.6772319909
1500000US150090302042,,1,0,0.589999973774,81.0,,0,,76.9663698229
1500000US150090303041,,1,0,0.819999992847,81.0,,0,,23.5687769637
1500000US150090303042,,1,0,0.709999978542,81.0,,0,,26.3369865417
1500000US150090303051,,1,0,0.589999973774,81.0,,0,,43.4516866822
1500000US150090303052,,1,0,0.600000023842,81.0,,0,,25.815679423
1500000US150090303054,,1,0,0.629999995232,81.0,,0,,32.0978633078
1500000US150090303061,,1,1,0.850000023842,76.0,,0,,13.8034661081
1500000US150090304031,,1,0,0.519999980927,81.0,,0,,83.3031151295
1500000US150090304032,,2,0,0.670000016689,73.0,,0,,54.5378712741
1500000US150090304041,,2,0,0.850000023842,81.0,,0,,53.5630317473
1500000US150090304042,,2,0,0.629999995232,72.0,,0,,60.85557516
1500000US150090304043,,2,0,0.699999988079,67.0,,0,,48.6346744089
1500000US150090304051,,2,0,0.839999973774,81.0,,0,,42.3069622166
1500000US150090304061,,1,0,0.649999976158,51.0,,0,,39.3275694596
1500000US150090304062,,1,0,0.670000016689,35.0,,0,,37.1364265442
1500000US150090304063,,2,0,0.769999980927,81.0,,0,,34.8180727206
1500000US150090307051,,2,1,0.930000007153,47.0,,0,,12.0906356406
1500000US150090307052,,1,0,0.899999976158,9.0,,0,,10.8447779655
1500000US150090307093,,1,1,0.899999976158,26.0,0.162099572856,1,0.123636,12.1678315798
1500000US150090307102,,1,0,0.850000023842,27.0,,0,,12.3863298893
1500000US150090307112,,1,1,0.860000014305,0.0,,0,,10.7882302602
1500000US150090308002,,1,1,0.77999997139,81.0,,0,,42.4808328173
1500000US150090308003,,1,1,0.839999973774,81.0,,0,,28.0928188269
1500000US150090309011,,1,1,0.800000011921,67.0,,0,,32.6395442963
1500000US150090309012,,2,1,0.740000009537,67.0,,0,,31.0931362152
1500000US150090309013,,3,1,0.810000002384,55.0,,0,,26.4578568141
1500000US150090309021,,2,1,0.939999997616,47.0,,0,,22.3969650269
1500000US150090309031,,1,0,0.910000026226,80.0,,0,,24.3123482068
1500000US150090309032,,1,1,0.829999983311,76.0,,0,,25.8993092946
1500000US150090310011,,1,0,0.790000021458,81.0,,0,,46.1255973078
1500000US150090310012,,1,0,0.790000021458,81.0,,0,,38.1003909444
1500000US150090310013,,2,1,0.810000002384,18.0,,0,,26.7476388295
1500000US150090310014,,1,0,0.819999992847,52.0,,0,,31.8326509264
1500000US150090310021,,3,1,0.800000011921,57.0,,0,,26.7178357442
1500000US150090310022,,4,0,0.899999976158,80.0,,0,,21.9955074787
1500000US150090311021,,2,0,0.889999985695,39.0,,0,,18.2435340881
1500000US150090311022,,3,0,0.899999976158,55.0,,0,,18.0903313955
1500000US150090311023,,5,0,0.889999985695,48.0,,0,,17.384762764
1500000US150090311041,,2,0,0.819999992847,5.0,,0,,17.217900149
1500000US150090311051,,2,0,0.769999980927,33.0,,0,,17.31072553
1500000US150090311052,,3,0,0.899999976158,0.0,,0,,16.9320793152
1500000US150090311053,,2,0,0.839999973774,0.0,,0,,16.6044425964
1500000US150090311061,,5,0,0.870000004768,74.0,,0,,19.0006551743
1500000US150090311062,,2,0,0.910000026226,44.0,,0,,19.1338954926
1500000US150090311071,,2,1,0.839999973774,71.0,,0,,20.1136497034
1500000US150090314051,,3,1,0.930000007153,81.0,,0,,17.2196760759
1500000US150090314052,,3,1,0.850000023842,78.0,,0,,18.4071837531
1500000US150090314053,,1,1,0.889999985695,6.0,,0,,13.823327337
1500000US150090314054,,2,1,0.829999983311,31.0,,0,,15.5506490072
1500000US150090315052,,1,1,0.759999990463,60.0,6.811087575,1,4.55895,29.2009365082
1500000US150090315053,,1,1,0.819999992847,77.0,3.54554978975,1,0.390445,37.5152907525
1500000US150090316012,,1,0,0.52999997139,10.0,,0,,30.3520531654
1500000US150090319002,,2,0,0.899999976158,0.0,,0,,16.5245811462
1500000US150099800001,,1,1,0.889999985695,81.0,,0,,15.9055964375
